FECHA,VARIABLE,CAMOTAN,CATARINA,CHAMPERICO FEGUA,COBAN,EL CAPITAN,ESQUIPULAS,FLORES AEROPUERTO,LA AURORA,LA CEIBITA,LA FRAGUA,LABOR OVALLE,LOS ALTOS,MAZATENANGO,MONTUFAR,PANZÓS PHC ALTAVERAPAZ,PUERTO BARRIOS PHC,RETALHULEU AEROPUERTO,SACAPULAS,SAN MARCOS PHC,SANTA CRUZ BALANYÁ,TODOS SANTOS,INSIVUMEH,ALAMEDA ICTA,ASUNCION MITA,CHINIQUE,EL TABLON,HUEHUETENANGO,LA UNION,LAS VEGAS PHC,NEBAJ,POPTUN,QUEZADA,SABANA GRANDE,SAN AGUSTIN ACASAGUASTLAN,SAN JERONIMO,SAN JOSE AEROPUERTO,SAN PEDRO NECTA,SANTA MARIA CAHABON,SANTIAGO ATITLAN,SUIZA CONTENTA,TECUN UMAN,CHIXOY PCH,CUBULCO,LOS ALBORES,LOS ESCLAVOS,PASABIEN,POTRERO CARRILLO,SAN MARTIN JILOTEPEQUE,AMATITLAN,ANTIGUA GUATEMALA,CONCEPCION,IXCHIGUAN,JALAPA,LA REFORMA,LAS NUBES,LO DE COY,MARISCOS,MORALES MET,NENTON,NUEVA CONCEPCION,PACHUTÉ,PLAYA GRANDE IXCAN,SAN JOSE PINULA,SAN PEDRO AYAMPUC,SANTA CRUZ DEL QUICHE,SANTA MARGARITA,TOTONICAPAN
2022-07-19,NUBOSIDAD,4.0,4.0,4.0,7.0,6,6.0,6.0,8.0,-99.9,7,8.0,7.0,8.0,7,7.0,6.0,6,7.0,7.0,,8.0,7.0,7,3.0,6.0,6.0,7.0,8.0,8.0,8.0,7.0,4,6,4.0,8.0,4.0,7.0,8,6,8.0,5,7.0,6.0,7.0,5.0,7.0,6.0,8.0,6.0,7.0,6.0,8.0,5.0,6.0,-99.9,0.0,6.0,6.0,-99.9,-99.9,-99.9,6.0,4.0,7.0,8.0,5.0,7.0
2022-07-20,NUBOSIDAD,5.0,2.0,5.0,7.0,2,6.0,5.0,6.0,-99.9,7,7.0,6.0,8.0,5,4.0,6.0,6,5.0,8.0,,3.0,6.0,2,1.0,6.0,3.0,5.0,6.0,6.0,4.0,7.0,3,6,2.0,4.0,4.0,1.0,6,4,5.0,5,8.0,3.0,5.0,8.0,4.0,4.0,5.0,3.0,7.0,6.0,6.0,3.0,4.0,-99.9,3.0,6.0,5.0,-99.9,-99.9,-99.9,3.0,1.0,4.0,4.0,2.0,1.0
2022-07-21,TSUELO,-99.9,-99.9,-99.9,23.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,18.0,,-99.9,22.8,-99.9,-99.9,-99.9,18.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-07-22,TSUELO,-99.9,-99.9,-99.9,23.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,18.4,,-99.9,22.9,-99.9,-99.9,-99.9,18.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-07-23,TSUELO,-99.9,-99.9,-99.9,23.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,14.2,,-99.9,22.9,-99.9,-99.9,-99.9,18.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-07-24,EVA. PICHE,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,,1.0,0.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,1.8,-99.9,-99.9,-99.9,-99.9,2.1,-99.9,-99.9,-99.9,1.0,-99.9,1.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-07-25,PRESION ATM.,-99.9,-99.9,755.6,653.8,-99.9,682.2,750.8,639.3,-99.9,740.9,-99.9,580.1,-99.9,-99.9,-99.9,758.2,741.5,-99.9,-99.9,,-99.9,639.7,-99.9,-99.9,-99.9,-99.9,613.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,758.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-07-26,TSUELO,-99.9,-99.9,-99.9,23.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,19.4,,-99.9,22.9,-99.9,-99.9,-99.9,18.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-07-27,NUBOSIDAD,6.0,3.0,5.0,7.0,7,7.0,7.0,8.0,-99.9,7.3,8.0,7.0,8.0,6,6.0,7.0,7,7.0,5.0,,4.0,8.0,7,7.0,7.0,7.0,8.0,7.0,7.0,7.0,6.0,7,8,6.0,6.0,7.0,4.0,5,6,8.0,5,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,8.0,6.0,5.0,7.0,-99.9,2.0,7.0,4.0,-99.9,-99.9,-99.9,6.0,7.0,7.0,6.0,7.0,7.0
2022-07-28,TSUELO,-99.9,-99.9,-99.9,23.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,17.0,,-99.9,22.5,-99.9,-99.9,-99.9,18.8,612.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-07-29,TSUELO,-99.9,-99.9,-99.9,23.6,-99.9,-99.9,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,10.2,,-99.9,23.0,-99.9,-99.9,-99.9,18.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-07-30,TSUELO,-99.9,-99.9,-99.9,23.6,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,,-99.9,23.0,-99.9,-99.9,-99.9,18.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-07-31,NUBOSIDAD,3.0,7.0,6.0,8.0,6,6.0,6.0,8.0,-99.9,7,7.0,7.0,8.0,6,6.0,7.0,7,7.0,8.0,-99.9,7.0,8.0,6,4.0,7.0,7.0,8.0,6.0,8.0,8.0,7.0,7,7,5.0,7.0,6.0,8.0,5,5,8.0,6,8.0,7.0,5.0,8.0,5.0,6.0,8.0,5.0,7.0,8.0,7.0,4.0,4.0,-99.9,1.0,8.0,5.0,-99.9,-99.9,-99.9,6.0,6.0,7.0,8.0,3.0,5.0
2022-08-01,PRESION ATM.,-99.9,-99.9,-99.9,654.7,-99.9,683.0,752.6,640.3,-99.9,741.3,-99.9,580.7,-99.9,-99.9,-99.9,758.6,741.7,775.5,-99.9,-99.9,-99.9,640.7,-99.9,-99.9,-99.9,-99.9,613.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,775.5,-99.9,758.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-08-02,TSUELO,-99.9,-99.9,-99.9,23.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,23.0,-99.9,-99.9,-99.9,18.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-08-03,NUBOSIDAD,5.0,3.0,3.0,8.0,4,5.0,4.0,8.0,-99.9,5,6.0,7.0,8.0,6,4.0,6.0,7,5.0,8.0,-99.9,3.0,7.0,4,2.0,4.0,4.0,8.0,7.0,7.0,3.0,5.0,6,7,4.0,5.0,7.0,2.0,8,4,6.0,7,7.0,2.0,5.0,8.0,4.0,5.0,-99.9,5.0,8.0,7.0,7.0,6.0,2.0,-99.9,2.0,6.0,7.0,-99.9,-99.9,-99.9,5.0,4.0,5.0,5.0,3.0,2.0
2022-08-04,PRESION ATM.,-99.9,-99.9,756.0,653.9,-99.9,682.0,751.1,639.1,-99.9,740.7,-99.9,579.8,-99.9,-99.9,-99.9,757.8,741.8,775.0,-99.9,-99.9,-99.9,639.3,-99.9,-99.9,-99.9,-99.9,612.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,759.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-08-05,TSUELO,-99.9,-99.9,-99.9,23.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-9.9,-99.9,-99.9,23.2,-99.9,-99.9,-99.9,18.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-08-06,NUBOSIDAD,6.0,3.0,6.0,8.0,7,6.0,7.0,8.0,-99.9,8,7.0,8.0,8.0,8,5.0,8.0,8,6.0,8.0,-99.9,8.0,7.0,8,3.0,4.0,6.0,8.0,7.0,8.0,4.0,8.0,4,7.3,7.0,8.0,7.0,7.0,7.7,6,8.0,6,8.0,8.0,8.0,7.0,6.0,7.0,8.0,6.0,7.0,8.0,8.0,-99.9,6.0,-99.9,2.0,8.0,8.0,-99.9,-99.9,-99.9,7.0,7.0,7.0,6.0,3.0,6.0
2022-08-07,PRESION ATM.,-99.9,-99.9,754.8,654.0,-99.9,682.2,751.5,639.1,-99.9,740.6,-99.9,579.8,-99.9,-99.9,-99.9,758.2,740.7,775.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,612.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,758.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-08-08,TSUELO,-99.9,-99.9,-99.9,23.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,19.2,-99.9,-99.9,23.1,-99.9,-99.9,-99.9,18.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-08-09,NUBOSIDAD,6.0,4.7,5.7,7.3,6.3,7.3,7.0,-99.9,-99.9,7,8.0,7.7,7.7,5,6.0,8.0,8,7.3,5.3,-99.9,5.3,6.7,6.7,4.0,7.3,7.0,7.0,7.0,8.0,7.7,7.0,6,6.7,-99.9,8.0,8.0,6.0,6.7,5.3,7.3,7,8.0,7.0,7.0,8.0,6.0,6.0,8.0,4.0,6.0,7.0,6.0,-99.9,6.0,-99.9,4.0,8.0,8.0,-99.9,-99.9,-99.9,7.0,6.0,7.0,-99.9,6.0,6.0
2022-08-10,TSUELO,-99.9,-99.9,-99.9,23.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,17.0,-99.9,-99.9,23.1,-99.9,-99.9,-99.9,18.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-08-11,TSUELO,-99.9,-99.9,-99.9,23.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,16.2,-99.9,-99.9,23.1,23.1,-99.9,-99.9,19.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-08-12,TSUELO,-99.9,-99.9,-99.9,23.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,16.4,-99.9,-99.9,23.2,-99.9,-99.9,-99.9,19.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-08-13,NUBOSIDAD,5.3,-99.9,5.0,6.3,6,6.7,2.0,7.0,-99.9,4.7,8.0,8.0,8.0,3.7,6.0,4.0,5.7,5.7,2.7,5.7,4.7,5.3,7.3,4.0,7.3,6.0,5.7,6.0,6.7,7.7,3.0,6,7,4.7,4.0,8.0,7.0,5.3,5.3,8.0,4,7.0,3.0,6.0,7.0,5.0,6.0,7.0,4.0,7.0,8.0,7.0,-99.9,7.0,-99.9,3.0,5.0,5.0,-99.9,-99.9,-99.9,6.0,4.0,7.0,4.0,6.0,7.0
2022-08-14,TSUELO,-99.9,-99.9,-99.9,23.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,19.0,-99.9,-99.9,23.1,-99.9,-99.9,-99.9,19.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-08-15,NUBOSIDAD,6.0,6.0,6.0,6.0,5,5.0,6.0,7.0,-99.9,7,7.0,8.0,8.0,7,6.0,6.0,8,7.0,3.0,6.0,4.0,8.0,7,4.0,6.0,7.0,8.0,6.0,6.0,7.0,6.0,7,8,4.0,4.0,6.0,6.0,5,6,8.0,7,8.0,7.0,6.0,4.0,6.0,5.0,8.0,6.0,6.0,8.0,5.0,-99.9,7.0,-99.9,0.0,6.0,6.0,-99.9,-99.9,-99.9,7.0,5.0,5.0,3.0,3.0,4.0
2022-08-16,NUBOSIDAD,5.0,4.7,5.0,8.0,7.3,5.7,5.0,8.0,-99.9,5.3,7.0,7.0,8.0,6.7,4.7,7.0,7.3,6.7,2.7,7.0,4.7,8.0,8,3.0,6.0,8.0,7.3,4.0,5.7,5.0,8.0,6,7.7,2.3,3.0,7.0,8.0,5.3,6.7,8.0,6,6.0,6.0,6.0,4.0,3.0,3.0,8.0,6.0,7.0,8.0,8.0,-99.9,-99.9,-99.9,1.0,6.0,3.0,-99.9,-99.9,-99.9,7.0,5.0,5.0,5.0,7.0,4.0
2022-08-17,PRESION ATM.,-99.9,-99.9,755.9,653.2,-99.9,681.9,-99.9,639.3,-99.9,740.6,-99.9,580.0,-99.9,-99.9,-99.9,757.8,742.3,775.3,-99.9,-99.9,-99.9,638.2,-99.9,-99.9,-99.9,-99.9,611.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,759.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-08-18,TSUELO,-99.9,-99.9,-99.9,23.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,16.2,-99.9,-99.9,23.3,-99.9,-99.9,-99.9,18.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-08-19,NUBOSIDAD,5.3,2.0,4.0,7.3,3,4.0,3.0,6.0,-99.9,6,6.0,6.0,8.0,1,5.0,8.0,5.7,7.0,5.0,5.0,3.0,8.0,4.3,3.0,7.0,3.0,6.0,7.0,7.0,6.0,4.0,3,5,2.0,3.0,2.0,4.0,5,5,5.0,5,7.0,3.0,3.0,7.0,5.0,3.0,5.0,3.0,7.0,5.0,7.0,-99.9,6.0,-99.9,3.0,6.0,3.0,-99.9,-99.9,-99.9,6.0,1.0,7.0,5.0,5.0,4.0
2022-08-20,PRESION ATM.,-99.9,-99.9,755.7,653.8,-99.9,682.6,750.6,640.0,-99.9,741.3,-99.9,581.0,-99.9,-99.9,-99.9,758.0,742.2,776.0,-99.9,-99.9,-99.9,639.7,-99.9,-99.9,-99.9,-99.9,612.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,759.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-08-21,TSUELO,-99.9,-99.9,-99.9,23.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,17.2,-99.9,-99.9,23.1,-99.9,-99.9,-99.9,18.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-08-22,NUBOSIDAD,4.0,1.0,4.0,5.3,4.3,4.3,4.0,6.0,-99.9,5,6.0,6.0,6.0,7,4.0,7.0,4,4.0,5.0,5.0,4.3,6.0,4,4.0,4.7,6.0,5.0,6.0,7.0,4.0,4.0,6,5,2.0,3.0,6.0,4.0,5,5,5.3,3,6.0,5.0,7.0,7.0,4.0,5.0,4.0,2.0,7.0,5.0,7.0,-99.9,4.0,-99.9,5.0,6.0,5.0,-99.9,-99.9,-99.9,4.0,4.0,3.0,3.0,5.0,5.0
2022-08-23,TSUELO,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,19.0,-99.9,-99.9,23.2,-99.9,-99.9,-99.9,18.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,18.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-08-24,TSUELO,-99.9,-99.9,-99.9,23.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,19.0,-99.9,-99.9,23.1,-99.9,-99.9,-99.9,18.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-08-25,TSUELO,-99.9,-99.9,-99.9,22.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,17.0,-99.9,-99.9,23.0,-99.9,-99.9,-99.9,18.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-08-26,NUBOSIDAD,5.0,6.0,4.0,8.0,5,7.0,7.0,5.0,-99.9,7,8.0,7.0,6.0,1,6.0,7.0,5,7.0,6.0,6.0,5.0,5.0,5,3.0,4.0,4.0,8.0,5.0,7.0,6.0,7.0,5,5,3.0,1.0,3.0,7.0,6,3,3.0,3.0,7.0,3.0,5.0,5.0,5.0,4.0,8.0,6.0,7.0,8.0,8.0,-99.9,7.0,-99.9,4.0,6.0,6.0,-99.9,-99.9,-99.9,7.0,4.0,5.0,7.0,5.0,3.0
2022-08-27,PRESION ATM.,-99.9,-99.9,755.0,653.0,-99.9,681.3,-99.9,638.4,-99.9,739.3,-99.9,579.6,-99.9,-99.9,-99.9,756.4,740.8,773.7,-99.9,-99.9,-99.9,638.7,-99.9,-99.9,-99.9,-99.9,610.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,758.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-08-28,TSUELO,-99.9,-99.9,754.9,23.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,23.5,-99.9,-99.9,-99.9,18.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
